Time_Index,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
592,1.0,1.0,1.0,0.4351,0.828541756,0.4716,0.763988495,1.0,1.0,1.0
593,1.0,1.0,1.0,0.2974,0.843423724,0.3522,0.555624962,1.0,1.0,1.0
594,1.0,1.0,1.0,0.1269,0.512844622,0.1757,0.31314072,1.0,1.0,1.0
595,1.0,1.0,1.0,0.0095,0.055336319,0.0216,0.177619845,1.0,1.0,1.0
596,1.0,1.0,1.0,0.0,0.03674832,0.0,0.149904311,1.0,1.0,1.0
597,1.0,1.0,1.0,0.0,0.053960145,0.0,0.207764819,1.0,1.0,1.0
598,1.0,1.0,1.0,0.0,0.029006636,0.0,0.272393882,1.0,1.0,1.0
599,1.0,1.0,1.0,0.0,0.052046131,0.0,0.328873366,1.0,1.0,1.0
600,1.0,1.0,1.0,0.0,0.100355022,0.0,0.322962523,1.0,1.0,1.0
601,1.0,1.0,1.0,0.0,0.41157797,0.0,0.359508932,1.0,1.0,1.0
602,1.0,1.0,1.0,0.0,0.602612317,0.0,0.368710816,1.0,1.0,1.0
603,1.0,1.0,1.0,0.0,0.720491469,0.0,0.371057957,1.0,1.0,1.0
604,1.0,1.0,1.0,0.0,0.723646641,0.0,0.368630171,1.0,1.0,1.0
605,1.0,1.0,1.0,0.0,0.813915133,0.0,0.415903181,1.0,1.0,1.0
606,1.0,1.0,1.0,0.0,0.716498435,0.0,0.425069541,1.0,1.0,1.0
607,1.0,1.0,1.0,0.0702,0.545466542,0.0963,0.466659576,1.0,1.0,1.0
608,1.0,1.0,1.0,0.2614,0.412251562,0.287,0.222585082,1.0,1.0,1.0
609,1.0,1.0,1.0,0.4627,0.044421218,0.4836,0.100538105,1.0,1.0,1.0
610,1.0,1.0,1.0,0.6166,0.140197337,0.625,0.098966636,1.0,1.0,1.0
611,1.0,1.0,1.0,0.7112,0.201716378,0.7167,0.36123094,1.0,1.0,1.0
612,1.0,1.0,1.0,0.716,0.365351975,0.7262,0.503575087,1.0,1.0,1.0
613,1.0,1.0,1.0,0.7297,0.348426342,0.7395,0.465883225,1.0,1.0,1.0
614,1.0,1.0,1.0,0.7274,0.279339582,0.744,0.254765302,1.0,1.0,1.0
615,1.0,1.0,1.0,0.6825,0.335944027,0.7054,0.413403451,1.0,1.0,1.0
616,1.0,1.0,1.0,0.5492,0.282557875,0.5849,0.561895967,1.0,1.0,1.0
617,1.0,1.0,1.0,0.3739,0.315034628,0.4262,0.733503461,1.0,1.0,1.0
618,1.0,1.0,1.0,0.1552,0.501161098,0.2129,0.478834957,1.0,1.0,1.0
619,1.0,1.0,1.0,0.0324,0.575841904,0.0599,0.652499914,1.0,1.0,1.0
620,1.0,1.0,1.0,0.0,0.597773373,0.0,0.784204125,1.0,1.0,1.0
621,1.0,1.0,1.0,0.0,0.795206368,0.0,0.95306015,1.0,1.0,1.0
622,1.0,1.0,1.0,0.0,0.925453305,0.0,0.953632832,1.0,1.0,1.0
623,1.0,1.0,1.0,0.0,0.862208605,0.0,0.940352917,1.0,1.0,1.0
624,1.0,1.0,1.0,0.0,0.884268165,0.0,0.914440751,1.0,1.0,1.0
625,1.0,1.0,1.0,0.0,0.824621797,0.0,0.920703053,1.0,1.0,1.0
626,1.0,1.0,1.0,0.0,0.864601195,0.0,0.906419039,1.0,1.0,1.0
627,1.0,1.0,1.0,0.0,0.747781813,0.0,0.859229386,1.0,1.0,1.0
628,1.0,1.0,1.0,0.0,0.897395968,0.0,0.86805892,1.0,1.0,1.0
629,1.0,1.0,1.0,0.0,0.891821504,0.0,0.879754663,1.0,1.0,1.0
630,1.0,1.0,1.0,0.0,0.875600398,0.0,0.93187511,1.0,1.0,1.0
631,1.0,1.0,1.0,0.0727,0.454108536,0.0994,0.951833069,1.0,1.0,1.0
632,1.0,1.0,1.0,0.2557,0.389777452,0.2751,0.487469882,1.0,1.0,1.0
633,1.0,1.0,1.0,0.4497,0.118936777,0.4564,0.325502813,1.0,1.0,1.0
634,1.0,1.0,1.0,0.5925,0.102687314,0.6063,0.461699486,1.0,1.0,1.0
635,1.0,1.0,1.0,0.704,0.135198578,0.717,0.492941678,1.0,1.0,1.0
636,1.0,1.0,1.0,0.7225,0.255885392,0.7277,0.539525628,1.0,1.0,1.0
637,1.0,1.0,1.0,0.701,0.090430029,0.6985,0.668607116,1.0,1.0,1.0
638,1.0,1.0,1.0,0.6769,0.178597078,0.6616,0.717204928,1.0,1.0,1.0
639,1.0,1.0,1.0,0.5474,0.431952953,0.5647,0.704027712,1.0,1.0,1.0
640,1.0,1.0,1.0,0.3879,0.515062034,0.4475,0.663956642,1.0,1.0,1.0
641,1.0,1.0,1.0,0.2913,0.815573871,0.3432,0.46064049,1.0,1.0,1.0
642,1.0,1.0,1.0,0.1353,0.634752035,0.192,0.408913672,1.0,1.0,1.0
643,1.0,1.0,1.0,0.0179,0.619311154,0.0412,0.547883451,1.0,1.0,1.0
644,1.0,1.0,1.0,0.0,0.982150972,0.0,0.646616697,1.0,1.0,1.0
645,1.0,1.0,1.0,0.0,0.757338047,0.0,0.704160929,1.0,1.0,1.0
646,1.0,1.0,1.0,0.0,0.913762093,0.0,0.63160044,1.0,1.0,1.0
647,1.0,1.0,1.0,0.0,0.932408333,0.0,0.575586855,1.0,1.0,1.0
648,1.0,1.0,1.0,0.0,0.925074697,0.0,0.407315999,1.0,1.0,1.0
649,1.0,1.0,1.0,0.0,0.990617156,0.0,0.4257285,1.0,1.0,1.0
650,1.0,1.0,1.0,0.0,0.95990628,0.0,0.528362393,1.0,1.0,1.0
651,1.0,1.0,1.0,0.0,0.661817312,0.0,0.592677593,1.0,1.0,1.0
652,1.0,1.0,1.0,0.0,0.835044742,0.0,0.579968333,1.0,1.0,1.0
653,1.0,1.0,1.0,0.0,0.827758014,0.0,0.527598023,1.0,1.0,1.0
654,1.0,1.0,1.0,0.0,0.459986866,0.0,0.594735503,1.0,1.0,1.0
655,1.0,1.0,1.0,0.0607,0.043116283,0.0579,0.517486215,1.0,1.0,1.0
656,1.0,1.0,1.0,0.2295,0.119353324,0.2299,0.461103737,1.0,1.0,1.0
657,1.0,1.0,1.0,0.3989,0.186982363,0.4242,0.203917563,1.0,1.0,1.0
658,1.0,1.0,1.0,0.5445,0.162299648,0.5574,0.212582946,1.0,1.0,1.0
659,1.0,1.0,1.0,0.6313,0.047973432,0.6353,0.20386833,1.0,1.0,1.0
660,1.0,1.0,1.0,0.5756,0.171127975,0.617,0.425897062,1.0,1.0,1.0
661,1.0,1.0,1.0,0.4796,0.371867865,0.5755,0.599613667,1.0,1.0,1.0
662,1.0,1.0,1.0,0.4497,0.646259665,0.5562,0.531021476,1.0,1.0,1.0
663,1.0,1.0,1.0,0.3945,0.82888782,0.3893,0.538537502,1.0,1.0,1.0
664,1.0,1.0,1.0,0.3274,0.780436099,0.3372,0.527096093,1.0,1.0,1.0
665,1.0,1.0,1.0,0.224,0.894966424,0.2202,0.477329493,1.0,1.0,1.0
666,1.0,1.0,1.0,0.1102,0.745465159,0.1251,0.594703794,1.0,1.0,1.0
667,1.0,1.0,1.0,0.0001,0.499277651,0.0017,0.585094213,1.0,1.0,1.0
668,1.0,1.0,1.0,0.0,0.177560896,0.0,0.845246792,1.0,1.0,1.0
669,1.0,1.0,1.0,0.0,0.125584617,0.0,0.666917801,1.0,1.0,1.0
670,1.0,1.0,1.0,0.0,0.371880233,0.0,0.370350748,1.0,1.0,1.0
671,1.0,1.0,1.0,0.0,0.248758137,0.0,0.344562531,1.0,1.0,1.0
672,1.0,1.0,1.0,0.0,0.357238054,0.0,0.397281766,1.0,1.0,1.0
673,1.0,1.0,1.0,0.0,0.255533934,0.0,0.371049285,1.0,1.0,1.0
674,1.0,1.0,1.0,0.0,0.157546759,0.0,0.49363941,1.0,1.0,1.0
675,1.0,1.0,1.0,0.0,0.199761152,0.0,0.41943267,1.0,1.0,1.0
676,1.0,1.0,1.0,0.0,0.195887998,0.0,0.531292915,1.0,1.0,1.0
677,1.0,1.0,1.0,0.0,0.206376255,0.0,0.592756748,1.0,1.0,1.0
678,1.0,1.0,1.0,0.0862,0.220516995,0.0741,0.609481633,1.0,1.0,1.0
679,1.0,1.0,1.0,0.1147,0.063040741,0.1331,0.483346254,1.0,1.0,1.0
680,1.0,1.0,1.0,0.2431,0.109704487,0.2546,0.374912441,1.0,1.0,1.0
681,1.0,1.0,1.0,0.3828,0.179136857,0.3673,0.332571357,1.0,1.0,1.0
682,1.0,1.0,1.0,0.492,0.200069875,0.4812,0.315493822,1.0,1.0,1.0
683,1.0,1.0,1.0,0.5487,0.356357276,0.5556,0.482944906,1.0,1.0,1.0
684,1.0,1.0,1.0,0.5534,0.50347507,0.5748,0.596071005,1.0,1.0,1.0
685,1.0,1.0,1.0,0.558,0.717685103,0.5721,0.662995458,1.0,1.0,1.0
686,1.0,1.0,1.0,0.5522,0.871921659,0.5592,0.620360613,1.0,1.0,1.0
687,1.0,1.0,1.0,0.5321,0.800152361,0.5415,0.672803819,1.0,1.0,1.0
688,1.0,1.0,1.0,0.4367,0.725072324,0.4812,0.770771027,1.0,1.0,1.0
689,1.0,1.0,1.0,0.315,0.708724082,0.3599,0.863388896,1.0,1.0,1.0
690,1.0,1.0,1.0,0.1671,0.657537103,0.207,0.812877953,1.0,1.0,1.0
691,1.0,1.0,1.0,0.0824,0.363562495,0.1017,0.831174731,1.0,1.0,1.0
692,1.0,1.0,1.0,0.0091,0.504807055,0.0396,0.849172294,1.0,1.0,1.0
693,1.0,1.0,1.0,0.0,0.408079177,0.0,0.785294414,1.0,1.0,1.0
694,1.0,1.0,1.0,0.0,0.531135499,0.0,0.757732749,1.0,1.0,1.0
695,1.0,1.0,1.0,0.0,0.233968467,0.0,0.876612186,1.0,1.0,1.0
696,1.0,1.0,1.0,0.0,0.317590177,0.0,0.811368525,1.0,1.0,1.0
697,1.0,1.0,1.0,0.0,0.431610733,0.0,0.694496393,1.0,1.0,1.0
698,1.0,1.0,1.0,0.0,0.574139476,0.0,0.712165236,1.0,1.0,1.0
699,1.0,1.0,1.0,0.0,0.5398283,0.0,0.687352419,1.0,1.0,1.0
700,1.0,1.0,1.0,0.0,0.201132476,0.0,0.659404457,1.0,1.0,1.0
701,1.0,1.0,1.0,0.0,0.107555799,0.0,0.697532237,1.0,1.0,1.0
702,1.0,1.0,1.0,0.0587,0.144015923,0.0126,0.66704905,1.0,1.0,1.0
703,1.0,1.0,1.0,0.1202,0.071583487,0.1019,0.370624304,1.0,1.0,1.0
704,1.0,1.0,1.0,0.2267,0.205921009,0.2045,0.198139548,1.0,1.0,1.0
705,1.0,1.0,1.0,0.3121,0.161220312,0.3112,0.115637213,1.0,1.0,1.0
706,1.0,1.0,1.0,0.3871,0.336054265,0.3663,0.137585416,1.0,1.0,1.0
707,1.0,1.0,1.0,0.4377,0.368090123,0.4167,0.213544935,1.0,1.0,1.0
708,1.0,1.0,1.0,0.4715,0.454866886,0.4684,0.296501637,1.0,1.0,1.0
709,1.0,1.0,1.0,0.481,0.460774302,0.4928,0.341858566,1.0,1.0,1.0
710,1.0,1.0,1.0,0.4752,0.431218863,0.4656,0.504923463,1.0,1.0,1.0
711,1.0,1.0,1.0,0.4683,0.424021393,0.3782,0.555706739,1.0,1.0,1.0
712,1.0,1.0,1.0,0.3812,0.402401239,0.3149,0.58567667,1.0,1.0,1.0
713,1.0,1.0,1.0,0.2652,0.201657325,0.2465,0.529349804,1.0,1.0,1.0
714,1.0,1.0,1.0,0.1535,0.31398356,0.1617,0.271917343,1.0,1.0,1.0
715,1.0,1.0,1.0,0.0289,0.642302394,0.0083,0.68558681,1.0,1.0,1.0
716,1.0,1.0,1.0,0.0,0.458561152,0.0,0.740724802,1.0,1.0,1.0
717,1.0,1.0,1.0,0.0,0.278454691,0.0,0.761210203,1.0,1.0,1.0
718,1.0,1.0,1.0,0.0,0.406244844,0.0,0.765236795,1.0,1.0,1.0
719,1.0,1.0,1.0,0.0,0.48908928,0.0,0.627387524,1.0,1.0,1.0
720,1.0,1.0,1.0,0.0,0.247558758,0.0,0.580875278,1.0,1.0,1.0
721,1.0,1.0,1.0,0.0,0.342755079,0.0,0.632006764,1.0,1.0,1.0
722,1.0,1.0,1.0,0.0,0.309545279,0.0,0.578805923,1.0,1.0,1.0
723,1.0,1.0,1.0,0.0,0.171430543,0.0,0.609469712,1.0,1.0,1.0
724,1.0,1.0,1.0,0.0,0.143114701,0.0,0.574605167,1.0,1.0,1.0
725,1.0,1.0,1.0,0.0,0.098292246,0.0,0.354392409,1.0,1.0,1.0
726,1.0,1.0,1.0,0.0,0.035499647,0.0,0.486296773,1.0,1.0,1.0
727,1.0,1.0,1.0,0.0152,0.059476066,0.001,0.380780578,1.0,1.0,1.0
728,1.0,1.0,1.0,0.0911,0.11565797,0.0361,0.511300564,1.0,1.0,1.0
729,1.0,1.0,1.0,0.1895,0.450230718,0.1556,0.576747477,1.0,1.0,1.0
730,1.0,1.0,1.0,0.2332,0.528750181,0.2229,0.583429992,1.0,1.0,1.0
731,1.0,1.0,1.0,0.2898,0.409164637,0.3207,0.519946456,1.0,1.0,1.0
732,1.0,1.0,1.0,0.3538,0.186176032,0.3915,0.605123937,1.0,1.0,1.0
733,1.0,1.0,1.0,0.3662,0.088073134,0.4183,0.509155095,1.0,1.0,1.0
734,1.0,1.0,1.0,0.3455,0.035387903,0.4072,0.443727702,1.0,1.0,1.0
735,1.0,1.0,1.0,0.2894,0.104915872,0.3946,0.44295612,1.0,1.0,1.0
736,1.0,1.0,1.0,0.2522,0.058641382,0.3199,0.410591662,1.0,1.0,1.0
737,1.0,1.0,1.0,0.177,0.102075763,0.2486,0.363248765,1.0,1.0,1.0
738,1.0,1.0,1.0,0.1159,0.119901411,0.1285,0.475088507,1.0,1.0,1.0
739,1.0,1.0,1.0,0.0529,0.0421708,0.068,0.527274489,1.0,1.0,1.0
740,1.0,1.0,1.0,0.048,0.026643943,0.0668,0.398225695,1.0,1.0,1.0
741,1.0,1.0,1.0,0.0,0.006000017,0.0,0.446907103,1.0,1.0,1.0
742,1.0,1.0,1.0,0.0,0.011312632,0.0,0.49304834,1.0,1.0,1.0
743,1.0,1.0,1.0,0.0,0.147607014,0.0,0.621403217,1.0,1.0,1.0
744,1.0,1.0,1.0,0.0,0.327344626,0.0,0.594646752,1.0,1.0,1.0
745,1.0,1.0,1.0,0.0,0.510582566,0.0,0.597996175,1.0,1.0,1.0
746,1.0,1.0,1.0,0.0,0.665729821,0.0,0.616550386,1.0,1.0,1.0
747,1.0,1.0,1.0,0.0,0.769778907,0.0,0.678454101,1.0,1.0,1.0
748,1.0,1.0,1.0,0.0,0.781615794,0.0,0.732066453,1.0,1.0,1.0
749,1.0,1.0,1.0,0.0,0.923156559,0.0,0.680707097,1.0,1.0,1.0
750,1.0,1.0,1.0,0.1017,0.872993588,0.1517,0.700340629,1.0,1.0,1.0
751,1.0,1.0,1.0,0.103,0.416936696,0.1317,0.468663871,1.0,1.0,1.0
752,1.0,1.0,1.0,0.2403,0.640715778,0.2659,0.308907151,1.0,1.0,1.0
753,1.0,1.0,1.0,0.3815,0.548123121,0.4216,0.433436096,1.0,1.0,1.0
754,1.0,1.0,1.0,0.4815,0.678181589,0.4981,0.668577075,1.0,1.0,1.0
755,1.0,1.0,1.0,0.5593,0.523655593,0.5462,0.600421906,1.0,1.0,1.0
756,1.0,1.0,1.0,0.6001,0.422979057,0.5636,0.4817487,1.0,1.0,1.0
757,1.0,1.0,1.0,0.6257,0.440276533,0.584,0.500855207,1.0,1.0,1.0
758,1.0,1.0,1.0,0.6342,0.288656324,0.5905,0.445044398,1.0,1.0,1.0
759,1.0,1.0,1.0,0.5798,0.088861234,0.5736,0.536001384,1.0,1.0,1.0
760,1.0,1.0,1.0,0.4757,0.048434187,0.4946,0.585669577,1.0,1.0,1.0
761,1.0,1.0,1.0,0.3352,0.015997954,0.3746,0.476768315,1.0,1.0,1.0
762,1.0,1.0,1.0,0.1595,0.02092329,0.2176,0.462205201,1.0,1.0,1.0
763,1.0,1.0,1.0,0.0851,0.016852297,0.1172,0.34112674,1.0,1.0,1.0
764,1.0,1.0,1.0,0.1883,0.024710625,0.1645,0.224550784,1.0,1.0,1.0
765,1.0,1.0,1.0,0.0,0.056830518,0.0,0.50530684,1.0,1.0,1.0
766,1.0,1.0,1.0,0.0,0.067118898,0.0,0.625415683,1.0,1.0,1.0
767,1.0,1.0,1.0,0.0,0.083863556,0.0,0.80799073,1.0,1.0,1.0
768,1.0,1.0,1.0,0.0,0.224713877,0.0,0.827878237,1.0,1.0,1.0
769,1.0,1.0,1.0,0.0,0.295715094,0.0,0.795009732,1.0,1.0,1.0
770,1.0,1.0,1.0,0.0,0.475750923,0.0,0.806117177,1.0,1.0,1.0
771,1.0,1.0,1.0,0.0,0.429904968,0.0,0.751525283,1.0,1.0,1.0
772,1.0,1.0,1.0,0.0,0.133806333,0.0,0.688379347,1.0,1.0,1.0
773,1.0,1.0,1.0,0.0,0.097172618,0.0,0.590809584,1.0,1.0,1.0
774,1.0,1.0,1.0,0.187,0.178564966,0.1914,0.440276444,1.0,1.0,1.0
775,1.0,1.0,1.0,0.093,0.15810056,0.1356,0.206560731,1.0,1.0,1.0
776,1.0,1.0,1.0,0.2452,0.085907668,0.2812,0.076066189,1.0,1.0,1.0
777,1.0,1.0,1.0,0.4187,0.136811152,0.4427,0.052358244,1.0,1.0,1.0
778,1.0,1.0,1.0,0.5509,0.16231443,0.564,0.072258621,1.0,1.0,1.0
779,1.0,1.0,1.0,0.6487,0.265915275,0.6528,0.163257718,1.0,1.0,1.0
780,1.0,1.0,1.0,0.6968,0.404657096,0.7036,0.21888794,1.0,1.0,1.0
781,1.0,1.0,1.0,0.693,0.51797837,0.7014,0.174088746,1.0,1.0,1.0
782,1.0,1.0,1.0,0.6863,0.590401947,0.6962,0.271408796,1.0,1.0,1.0
783,1.0,1.0,1.0,0.6064,0.492305607,0.6233,0.288551986,1.0,1.0,1.0
784,1.0,1.0,1.0,0.4918,0.327540308,0.5182,0.327175796,1.0,1.0,1.0
785,1.0,1.0,1.0,0.343,0.226276025,0.3867,0.23930341,1.0,1.0,1.0
786,1.0,1.0,1.0,0.1604,0.203923002,0.2214,0.183847055,1.0,1.0,1.0
787,1.0,1.0,1.0,0.087,0.11941237,0.1234,0.155675009,1.0,1.0,1.0
788,1.0,1.0,1.0,0.2318,0.280301064,0.2254,0.147988319,1.0,1.0,1.0
789,1.0,1.0,1.0,0.0,0.350494742,0.0,0.283060133,1.0,1.0,1.0
790,1.0,1.0,1.0,0.0,0.308144778,0.0,0.354517639,1.0,1.0,1.0
791,1.0,1.0,1.0,0.0,0.317373067,0.0,0.417354345,1.0,1.0,1.0
792,1.0,1.0,1.0,0.0,0.228583589,0.0,0.352071643,1.0,1.0,1.0
793,1.0,1.0,1.0,0.0,0.126057819,0.0,0.384281546,1.0,1.0,1.0
794,1.0,1.0,1.0,0.0,0.145783231,0.0,0.439341187,1.0,1.0,1.0
795,1.0,1.0,1.0,0.0,0.1197372,0.0,0.447830498,1.0,1.0,1.0
796,1.0,1.0,1.0,0.0,0.130558938,0.0,0.448487759,1.0,1.0,1.0
797,1.0,1.0,1.0,0.0,0.122706443,0.0,0.378204077,1.0,1.0,1.0
798,1.0,1.0,1.0,0.1887,0.212007314,0.2121,0.328149706,1.0,1.0,1.0
799,1.0,1.0,1.0,0.0929,0.1003922,0.1401,0.142711937,1.0,1.0,1.0
800,1.0,1.0,1.0,0.2427,0.031912338,0.2791,0.020971987,1.0,1.0,1.0
801,1.0,1.0,1.0,0.4116,0.048532557,0.4387,0.03525766,1.0,1.0,1.0
802,1.0,1.0,1.0,0.5369,0.043898437,0.554,0.0197175,1.0,1.0,1.0
803,1.0,1.0,1.0,0.6279,0.071059972,0.6423,0.045648471,1.0,1.0,1.0
804,1.0,1.0,1.0,0.6575,0.042385492,0.6722,0.063592114,1.0,1.0,1.0
805,1.0,1.0,1.0,0.6482,0.089992523,0.6526,0.095929787,1.0,1.0,1.0
806,1.0,1.0,1.0,0.6391,0.129399985,0.6397,0.073528484,1.0,1.0,1.0
807,1.0,1.0,1.0,0.5776,0.140253082,0.5868,0.09993241,1.0,1.0,1.0
808,1.0,1.0,1.0,0.4757,0.140412569,0.4965,0.102977335,1.0,1.0,1.0
809,1.0,1.0,1.0,0.3383,0.338652551,0.3819,0.080296755,1.0,1.0,1.0
810,1.0,1.0,1.0,0.1684,0.413234174,0.2233,0.192715466,1.0,1.0,1.0
811,1.0,1.0,1.0,0.0868,0.488830209,0.1236,0.310765326,1.0,1.0,1.0
812,1.0,1.0,1.0,0.0487,0.315008312,0.0592,0.376608133,1.0,1.0,1.0
813,1.0,1.0,1.0,0.0,0.294467419,0.0,0.381036401,1.0,1.0,1.0
814,1.0,1.0,1.0,0.0,0.33345896,0.0,0.470916688,1.0,1.0,1.0
815,1.0,1.0,1.0,0.0,0.247955799,0.0,0.443783104,1.0,1.0,1.0
816,1.0,1.0,1.0,0.0,0.21165216,0.0,0.426078439,1.0,1.0,1.0
817,1.0,1.0,1.0,0.0,0.08057832,0.0,0.391872585,1.0,1.0,1.0
818,1.0,1.0,1.0,0.0,0.05053981,0.0,0.369980156,1.0,1.0,1.0
819,1.0,1.0,1.0,0.0,0.027604669,0.0,0.293420106,1.0,1.0,1.0
820,1.0,1.0,1.0,0.0,0.024256045,0.0,0.263359457,1.0,1.0,1.0
821,1.0,1.0,1.0,0.0,0.022627071,0.0,0.209918827,1.0,1.0,1.0
822,1.0,1.0,1.0,0.1238,0.007028688,0.1169,0.201831371,1.0,1.0,1.0
823,1.0,1.0,1.0,0.1126,0.000443146,0.1345,0.159745127,1.0,1.0,1.0
824,1.0,1.0,1.0,0.2482,0.000209463,0.267,0.119903788,1.0,1.0,1.0
825,1.0,1.0,1.0,0.4064,0.006409309,0.4155,0.127775416,1.0,1.0,1.0
826,1.0,1.0,1.0,0.5351,0.000249937,0.5408,0.094079047,1.0,1.0,1.0
827,1.0,1.0,1.0,0.6317,2.38e-5,0.633,0.086347684,1.0,1.0,1.0
828,1.0,1.0,1.0,0.6694,0.003048241,0.6776,0.116006024,1.0,1.0,1.0
829,1.0,1.0,1.0,0.6718,0.042286195,0.6771,0.275058508,1.0,1.0,1.0
830,1.0,1.0,1.0,0.6624,0.053152397,0.6612,0.289999306,1.0,1.0,1.0
831,1.0,1.0,1.0,0.5849,0.090882063,0.5833,0.515571296,1.0,1.0,1.0
832,1.0,1.0,1.0,0.4741,0.133875713,0.4927,0.687199116,1.0,1.0,1.0
833,1.0,1.0,1.0,0.3354,0.328875691,0.3771,0.80862993,1.0,1.0,1.0
834,1.0,1.0,1.0,0.1691,0.303652883,0.2266,0.789527178,1.0,1.0,1.0
835,1.0,1.0,1.0,0.0894,0.411599845,0.1258,0.832211196,1.0,1.0,1.0
836,1.0,1.0,1.0,0.1753,0.407856643,0.1013,0.791961193,1.0,1.0,1.0
837,1.0,1.0,1.0,0.0,0.466663718,0.0,0.738780499,1.0,1.0,1.0
838,1.0,1.0,1.0,0.0,0.442651212,0.0,0.638597965,1.0,1.0,1.0
839,1.0,1.0,1.0,0.0,0.190238789,0.0,0.55591768,1.0,1.0,1.0
840,1.0,1.0,1.0,0.0,0.081739865,0.0,0.482379586,1.0,1.0,1.0
841,1.0,1.0,1.0,0.0,0.069366634,0.0,0.059702866,1.0,1.0,1.0
842,1.0,1.0,1.0,0.0,0.173460245,0.0,0.074365459,1.0,1.0,1.0
843,1.0,1.0,1.0,0.0,0.330310285,0.0,0.062557846,1.0,1.0,1.0
844,1.0,1.0,1.0,0.0,0.484885126,0.0,0.071087427,1.0,1.0,1.0
845,1.0,1.0,1.0,0.0,0.506483376,0.0,0.075161591,1.0,1.0,1.0
846,1.0,1.0,1.0,0.0316,0.51050359,0.0168,0.044340335,1.0,1.0,1.0
847,1.0,1.0,1.0,0.0805,0.199067056,0.1067,0.05166579,1.0,1.0,1.0
848,1.0,1.0,1.0,0.2149,0.356455564,0.2393,0.01513879,1.0,1.0,1.0
849,1.0,1.0,1.0,0.3659,0.283349901,0.3837,0.016382087,1.0,1.0,1.0
850,1.0,1.0,1.0,0.4898,0.25886184,0.4951,0.009380207,1.0,1.0,1.0
851,1.0,1.0,1.0,0.5831,0.385790199,0.5785,0.023820121,1.0,1.0,1.0
852,1.0,1.0,1.0,0.6085,0.518073618,0.6126,0.09957771,1.0,1.0,1.0
853,1.0,1.0,1.0,0.5999,0.445449471,0.6174,0.080900639,1.0,1.0,1.0
854,1.0,1.0,1.0,0.5772,0.387315661,0.6044,0.254250467,1.0,1.0,1.0
855,1.0,1.0,1.0,0.5188,0.37337923,0.5663,0.181480706,1.0,1.0,1.0
856,1.0,1.0,1.0,0.4201,0.503884971,0.4586,0.158758685,1.0,1.0,1.0
857,1.0,1.0,1.0,0.3017,0.433672816,0.3374,0.189708054,1.0,1.0,1.0
858,1.0,1.0,1.0,0.1691,0.605397165,0.2068,0.152186692,1.0,1.0,1.0
859,1.0,1.0,1.0,0.0705,0.168280423,0.0937,0.108798154,1.0,1.0,1.0
860,1.0,1.0,1.0,0.0,0.094467729,0.0,0.114200592,1.0,1.0,1.0
861,1.0,1.0,1.0,0.0,0.062528327,0.0,0.16704531,1.0,1.0,1.0
862,1.0,1.0,1.0,0.0,0.15690814,0.0,0.19962807,1.0,1.0,1.0
863,1.0,1.0,1.0,0.0,0.118883848,0.0,0.168253437,1.0,1.0,1.0
864,1.0,1.0,1.0,0.0,0.251304626,0.0,0.078460611,1.0,1.0,1.0
865,1.0,1.0,1.0,0.0,0.46454832,0.0,0.091273665,1.0,1.0,1.0
866,1.0,1.0,1.0,0.0,0.619871557,0.0,0.153806269,1.0,1.0,1.0
867,1.0,1.0,1.0,0.0,0.782924116,0.0,0.185553581,1.0,1.0,1.0
868,1.0,1.0,1.0,0.0,0.544351637,0.0,0.213648766,1.0,1.0,1.0
869,1.0,1.0,1.0,0.0,0.388339579,0.0,0.246533602,1.0,1.0,1.0
870,1.0,1.0,1.0,0.0259,0.188761607,0.0003,0.20844081,1.0,1.0,1.0
871,1.0,1.0,1.0,0.096,0.056012779,0.0996,0.15391171,1.0,1.0,1.0
872,1.0,1.0,1.0,0.2133,0.011642265,0.2184,0.141758978,1.0,1.0,1.0
873,1.0,1.0,1.0,0.3624,0.005336904,0.3801,0.141372338,1.0,1.0,1.0
874,1.0,1.0,1.0,0.4795,0.036412083,0.497,0.176750541,1.0,1.0,1.0
875,1.0,1.0,1.0,0.5633,0.113800742,0.566,0.240983516,1.0,1.0,1.0
876,1.0,1.0,1.0,0.5708,0.309363514,0.5632,0.291923583,1.0,1.0,1.0
877,1.0,1.0,1.0,0.534,0.537328064,0.5305,0.310834885,1.0,1.0,1.0
878,1.0,1.0,1.0,0.5641,0.75558275,0.5783,0.32536751,1.0,1.0,1.0
879,1.0,1.0,1.0,0.5537,0.804839015,0.5735,0.281852484,1.0,1.0,1.0
880,1.0,1.0,1.0,0.457,0.814335048,0.4853,0.264059514,1.0,1.0,1.0
881,1.0,1.0,1.0,0.3439,0.82010901,0.4051,0.214059621,1.0,1.0,1.0
882,1.0,1.0,1.0,0.1642,0.700861871,0.2135,0.283645898,1.0,1.0,1.0
883,1.0,1.0,1.0,0.0638,0.377394527,0.0909,0.375071973,1.0,1.0,1.0
884,1.0,1.0,1.0,0.0,0.301600695,0.0,0.475409746,1.0,1.0,1.0
885,1.0,1.0,1.0,0.0,0.539320409,0.0,0.512138724,1.0,1.0,1.0
886,1.0,1.0,1.0,0.0,0.604777336,0.0,0.561678171,1.0,1.0,1.0
